service_id,date,exception_type
JUNE22-D02CAR-1_Weekday-KINGMB0,20220928,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220928,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220928,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220928,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220929,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220929,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220929,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220929,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220929,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20220930,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20220930,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20220930,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20220930,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20220930,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20221003,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20221003,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20221003,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20221003,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20221003,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20221004,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20221004,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20221004,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20221004,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20221004,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20221005,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20221005,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20221005,2
JUNE22-D02CAR-1_Weekday-SANTHS1,20221005,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20221005,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20221005,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20221006,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20221006,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20221006,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20221006,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20221006,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20221007,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20221007,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20221007,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20221007,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20221007,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20221010,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20221010,2
JUNE22-D02CAR-1_Weekday-KINGMA0,20221010,2
JUNE22-D02CAR-1_Weekday-SANTHB0,20221010,2
JUNE22-D02CAR-1_Weekday-SANTHA0,20221010,2
JUNE22-D02CAR-1_Weekday-KINGMS1,20221011,2
JUNE22-D02CAR-1_Weekday-KINGMB0,20221011,2
